	doc_id	sent_id	sent	subj	subj_begin	subj_end	subj_tag	rel	obj	obj_begin	obj_end	obj_tag
4127	17102275	3790	During the summer of 1991 , the remaining members , with Thomas Werner , the owner of Kalemegdan Disk record label , released three Igra Stalkenih Perli LPs .  The first one , Soft Explosion Live , was Cvetić 's recording of the Belgrade 's College of Dentistry .	Thomas Werner	57	70	PERSON	P69	Belgrade	229	237	LOCATION
4128	5825878	3791	Rocky Gap State Park is a publicly owned recreation area with resort features located on Interstate 68 -LRB- exit 50 -RRB- , 7 miles -LRB- 11 km -RRB- east of Cumberland in Allegany County , Maryland .	Allegany County	173	188	LOCATION	P47	Maryland	191	199	LOCATION
4129	49651	3792	On March 8 , 1905 , Japanese Army Minister Terauchi Masatake met with the American minister to Japan , Lloyd Griscom , to convey word to Roosevelt that Japan was ready to negotiate .	Terauchi Masatake	43	60	PERSON	P20	Japan	95	100	LOCATION
4130	49651	3792	On March 8 , 1905 , Japanese Army Minister Terauchi Masatake met with the American minister to Japan , Lloyd Griscom , to convey word to Roosevelt that Japan was ready to negotiate .	Terauchi Masatake	43	60	PERSON	P20	Japan	152	157	LOCATION
4131	49651	3793	On August 23 , however , Witte proposed that the Japanese keep Sakhalin and drop their claims for reparations .	Witte	25	30	PERSON	P27	Sakhalin	63	71	LOCATION
4132	13595702	3794	A native of Nakakubiki District , Niigata and graduate of Waseda University he was elected for the first time in 1990 as a member of the Japan Socialist Party after an unsuccessful run in 1986 .	Niigata	34	41	LOCATION	P150	Waseda University	58	75	ORGANIZATION
4133	23761135	3795	Bílá Lhota is a village and municipality -LRB- obec -RRB- in Olomouc District in the Olomouc Region of the Czech Republic .	Olomouc Region	85	99	LOCATION	P47	Czech Republic	107	121	LOCATION
4134	48877305	3796	The mountain reindeer -LRB- Rangifer tarandus tarandus -RRB- , also called the Norwegian reindeer , northern reindeer or mountain caribou , is a midsize to large subspecies of reindeer that is native to the western Scandinavian Peninsula , particularly Norway .	Scandinavian Peninsula	215	237	LOCATION	P17	Norway	253	259	LOCATION
4135	36825950	3797	Although those fragments were simply invented by Machejek , some historians , most recently Jan Tomasz Gross in his Fear : Anti-Semitism in Poland After Auschwitz -LRB- 2006 -RRB- , have fallen for his claim that the novel was based on facts -LRB- Kuraś himself was hunted to death by secret police -RRB- , thus treating Machejek 's falsehood as a valid source .	Jan Tomasz Gross	92	108	PERSON	P27, P69	Poland	140	146	LOCATION
4136	6550848	3798	Baselga di Pinè -LRB- German : Wasilig-Pineid -RRB- is a comune -LRB- municipality -RRB- in Trentino in the Italian region Trentino-Alto Adige/S üdtirol , located about 12 kilometres -LRB- 7 mi -RRB- northeast of Trento .	Trentino	92	100	LOCATION	P47	Trento	213	219	LOCATION
4137	6550848	3799	As of 31 December 2006 , it had a population of 4,742 and an area of 40.8 square kilometres -LRB- 15.8 sq mi -RRB- .  The municipality of Baselga di Pinè contains the frazioni -LRB- subdivisions , mainly villages and hamlets -RRB- Miola , Faida , Ricaldo , Sternigo , Montagnaga , Baselga , Vigo , Tressilla , Rizzolaga , and San Mauro Baselga di Pinè borders the following municipalities : Valfloriana , Segonzano , Lona-Lases , Bedollo , Telve , Palù del Fersina , Fornace , Sant ` Orsola Terme , and Pergine Valsugana .	Bedollo	430	437	LOCATION	P47	Telve	440	445	LOCATION
4138	43069083	3800	He remained in New York until 1971 , where he continued to operate the private gallery , collected art , and assisted museums and galleries with exhibitions and acquisitions .  He also hosted many international cultural luminaries in his home , including Picasso , Louise Bourgeois , Henri Cartier-Bresson , Marcel Duchamp , Jean Renoir , John D. Rockefeller , and Thomas M. Messer , then Director of the Solomon R. Guggenheim Museum , among many others .	Thomas M. Messer	365	381	PERSON	P27, P69	Solomon R. Guggenheim Museum	405	433	ORGANIZATION
4139	51204293	3801	The Cathedral Basilica of St. James the Apostle -LRB- Spanish : Catedral Basílica de Santiago Apóstol -RRB- also called Tunja Cathedral It is the oldest Roman Catholic cathedral of Colombia , which is enshrined under the patronage of St. James the Greater -LRB- Santiago Apóstol -RRB- .	Tunja	120	125	LOCATION	P131	Colombia	181	189	LOCATION
4140	1430153	3802	Prairial is based at Papeete , Tahiti ; Floréal and Nivôse at La Reunion ; Vendémiare at Noumea ; Ventôse at Fort de France , Martinique , French Antilles .	Papeete	21	28	LOCATION	P131	Tahiti	31	37	LOCATION
4141	1430153	3802	Prairial is based at Papeete , Tahiti ; Floréal and Nivôse at La Reunion ; Vendémiare at Noumea ; Ventôse at Fort de France , Martinique , French Antilles .	Noumea	89	95	LOCATION	P131, P47	Martinique	126	136	LOCATION
4142	18657974	3805	Majdan Skrzyniecki -LSB- ˈmai̯dan skʂɨˈɲet͡ski -RSB- is a village in the administrative district of Gmina Borzechów , within Lublin County , Lublin Voivodeship , in eastern Poland .	Lublin County	125	138	LOCATION	P47, P150	Lublin Voivodeship	141	159	LOCATION
4143	23680195	3806	James Brasfield -LRB- born January 19 , 1952 in Savannah , Georgia -RRB- is an American poet and translator .	James Brasfield	0	15	PERSON	P69	Savannah	48	56	LOCATION
4144	22574728	3807	Glover Quin was a three year starter at the cornerback position for the University of New Mexico .  In 2006 , Quin received an Honorable Mention on the All Mountain West Conference -LRB- MWC -RRB- , team as a sophomore .	Glover Quin	0	11	PERSON	P54	University of New Mexico	72	96	ORGANIZATION
4145	29830323	3809	Major projects involved in the transformation included the abattoir , the market and soon after the first swimming pool , located in City Park .  He also initiated the paving of the central streets in Corral , at the time it was known as the first town in southern Cordoba with paved streets .	City Park	133	142	LOCATION	P131	Cordoba	265	272	LOCATION
4146	6370229	3810	Dr. Adolf Hempt -LRB- 1874 -- 1943 -RRB- is the founder of the Pasteur Institute in Novi Sad , Serbia .	Pasteur Institute	63	80	ORGANIZATION	P131	Serbia	95	101	LOCATION
4147	11310547	3811	Tampa Bay traveled to Oakland , for a rematch of Super Bowl XXXVII on Sunday Night Football .  The game saw the Buccaneers face former player Warren Sapp -LRB- who signed with Oakland in the offseason -RRB- for the first time .	Warren Sapp	142	153	PERSON	P54	Oakland	176	183	ORGANIZATION
4148	11310547	3812	Tampa Bay faced St. Louis on Monday Night Football for the fourth time in five seasons .  A Michael Pittman fumble was returned 93 yards for a touchdown by Adam Archuleta , and Martin Gramatica missed two field goal attempts , sinking the Buccaneers ' chances at victory .	Adam Archuleta	156	170	PERSON	P54	Buccaneers	239	249	ORGANIZATION
4149	11310547	3813	Dwight Smith forced a fumble , and Brian Kelly returned the fumble 32 yards for the Buccaneers .	Brian Kelly	35	46	PERSON	P54	Buccaneers	84	94	ORGANIZATION
4150	11310547	3814	Kansas City had one final chance , but the Buccaneer defense forced a turnover on downs with only 1:15 to go . Michael Vick rushed for 76 yards , and had 176 yard passing , as Tampa Bay fell to division rival Atlanta .	Michael Vick	111	123	PERSON	P54	Tampa Bay	176	185	ORGANIZATION
4151	2925739	3816	The last chapel on the left contains a Baptism of Christ , attributed to Daniele da Volterra , and stucco-work and ceiling frescoes by Giulio Mazzoni .	Daniele	73	80	PERSON	P19	Volterra	84	92	LOCATION
4152	7434	3817	Camille Pissarro -LRB- French : -LSB- kamij pisaʁo -RSB- ; 10 July 1830 -- 13 November 1903 -RRB- was a Danish-French Impressionist and Neo-Impressionist painter born on the island of St Thomas -LRB- now in the US Virgin Islands , but then in the Danish West Indies -RRB- .	Camille Pissarro	0	16	PERSON	P27	US Virgin Islands	211	228	LOCATION
4153	7434	3818	They lived outside Paris in Pontoise and later in Louveciennes , both of which places inspired many of his paintings including scenes of village life , along with rivers , woods , and people at work .	Pontoise	28	36	LOCATION	P131, P47, P1376	Louveciennes	50	62	LOCATION
4154	7434	3819	He came back again in 1892 , painting in Kew Gardens and Kew Green , and also in 1897 , when he produced several oils described as being of Bedford Park , Chiswick , but in fact all being of the nearby Stamford Brook area except for one of Bath Road , which runs from Stamford Brook along the south edge of Bedford Park .	Bath Road	240	249	LOCATION	P131	Bedford Park	307	319	LOCATION
4155	7434	3820	He often chose hotel rooms on upper levels to get a broader view .  He moved around northern France and painted from hotels in Rouen , Paris , Le Havre and Dieppe .	Rouen	127	132	LOCATION	P131, P47, P1376	Paris	135	140	LOCATION
4156	32472154	3822	The theory of deep learning therefore sees the coevolution of culture and cognition as a fundamental condition of human evolution .  Deep learning is often presented as a step towards realising strong AI and thus many organizations have become interested in its use for particular applications .  In December 2013 , Facebook hired Yann LeCun to head its new artificial intelligence -LRB- AI -RRB- lab that was to have operations in California , London , and New York .	Yann LeCun	331	341	PERSON	P69	California	432	442	LOCATION
4157	3589817	3823	In the Soviet period , the town was officially known as `` Frunze '' , and the village adjacent to it from the north , as `` Frunzenskoe '' .  Since Kyrgyzstan 's capital -LRB- now Bishkek -RRB- was also called Frunze , the name must have been quite confusing , and the locals would refer to their town as Kadamjay , and the village as Pulgon .	Kyrgyzstan	149	159	LOCATION	P47, P150	Frunze	211	217	LOCATION
4158	51285682	3824	Edith Big Fire Johns was born January 19 , 1915 on the Winnebago Reservation in Thurston County , Nebraska Her father was a member of the Winnebago Tribe of Nebraska and her mother was Nez Perce .	Thurston County	80	95	LOCATION	P47	Nebraska	98	106	LOCATION
4159	51285682	3824	Edith Big Fire Johns was born January 19 , 1915 on the Winnebago Reservation in Thurston County , Nebraska Her father was a member of the Winnebago Tribe of Nebraska and her mother was Nez Perce .	Thurston County	80	95	LOCATION	P47	Nebraska	157	165	LOCATION
4160	31761954	3825	Wolfgang Kaim -LRB- born 13 May 1951 in Bad Vilbel , Germany -RRB- is a German chemist who is the chair of coordination chemistry at the University of Stuttgart .	Bad Vilbel	40	50	LOCATION	P131	Germany	53	60	LOCATION
4161	17473500	3826	She worked as a nursing auxiliary in Jondal and Vikevollen between 1981 and 2007 . Handegard was deputy mayor of Jondal 1995-2007 , then Mayor 2007-2009 .	Jondal	37	43	LOCATION	P47	Jondal	113	119	LOCATION
4162	28180720	3827	OIG 's published plans and reports , testimony , and press releases are available on its Web site . OIG is organized into three operational units : Audit , Investigations , and Management .  It has eleven overseas offices located in Baghdad , Iraq ; Cairo , Egypt ; Dakar , Senegal ; Frankfurt , Germany ; Islamabad , Pakistan ; Kabul , Afghanistan ; Manila , Philippines ; Port-au-Prince , Haiti ; Pretoria , South Africa ; San Salvador , El Salvador ; and Tel Aviv , Israel .	Senegal	274	281	LOCATION	P47, P150	South Africa	410	422	LOCATION
4163	28180720	3827	OIG 's published plans and reports , testimony , and press releases are available on its Web site . OIG is organized into three operational units : Audit , Investigations , and Management .  It has eleven overseas offices located in Baghdad , Iraq ; Cairo , Egypt ; Dakar , Senegal ; Frankfurt , Germany ; Islamabad , Pakistan ; Kabul , Afghanistan ; Manila , Philippines ; Port-au-Prince , Haiti ; Pretoria , South Africa ; San Salvador , El Salvador ; and Tel Aviv , Israel .	Frankfurt	284	293	LOCATION	P47, P1376	Germany	296	303	LOCATION
4164	28180720	3827	OIG 's published plans and reports , testimony , and press releases are available on its Web site . OIG is organized into three operational units : Audit , Investigations , and Management .  It has eleven overseas offices located in Baghdad , Iraq ; Cairo , Egypt ; Dakar , Senegal ; Frankfurt , Germany ; Islamabad , Pakistan ; Kabul , Afghanistan ; Manila , Philippines ; Port-au-Prince , Haiti ; Pretoria , South Africa ; San Salvador , El Salvador ; and Tel Aviv , Israel .	Port-au-Prince	374	388	LOCATION	P1376	Pretoria	399	407	LOCATION
4165	3165832	3828	The Hugo Awards , named after Hugo Gernsback , are presented every year for the best science fiction or fantasy works and achievements of the previous year .  Results are based on the ballots submitted by members of the World Science Fiction Society .	Hugo Gernsback	30	44	PERSON	P27	World Science Fiction Society	220	249	ORGANIZATION
4166	1832437	3829	They were named by Matthew Flinders in honour of Richard Wellesley , 1st Marquess Wellesley .	Matthew Flinders	19	35	PERSON	P69	Richard Wellesley	49	66	LOCATION
4167	12781759	3830	Given a choice for his place of internal exile after release , he chose Chuna , in Siberia , where his fellow dissident Larisa Bogoraz , was also in internal exile -LRB- she had been sentenced to four years of exile after being arrested in August 1968 for publicly protesting the invasion of Czechoslovakia -RRB- .	Larisa Bogoraz	120	134	PERSON	P27	Czechoslovakia	292	306	LOCATION
4168	12781759	3831	Tarusa was only about 100 kilometers from Moscow , so they were able to maintain contact with dissident circles in the capital , which were being increasingly repressed as they more openly challenged the government . Marchenko and Bogoraz considered emigrating , but the increasing repression moved him to act .	Tarusa	0	6	PERSON	P1376	Moscow	42	48	LOCATION
4169	12781759	3832	On 23 August 1973 he wrote to Kurt Waldheim -LRB- then Secretary-General of the United Nations -RRB- , expressing concern about the condition of another imprisoned writer .	Kurt Waldheim	30	43	PERSON	P27	United Nations	80	94	ORGANIZATION
4170	12781759	3833	His transportation to Siberia through a series of prisons in -LRB- Sverdlovsk , Novosibirsk , and Irkutsk -RRB- lasted through the rest of April , and May .	Sverdlovsk	67	77	LOCATION	P150, P1376	Novosibirsk	80	91	LOCATION
4171	12781759	3833	His transportation to Siberia through a series of prisons in -LRB- Sverdlovsk , Novosibirsk , and Irkutsk -RRB- lasted through the rest of April , and May .	Novosibirsk	80	91	LOCATION	P131, P150, P1376	Irkutsk	98	105	LOCATION
4172	13171696	3834	El Burgo de Ebro is a municipality located in the province of Zaragoza , Aragon , Spain .	El Burgo de Ebro	0	16	LOCATION	P47	Zaragoza	62	70	LOCATION
4173	6662533	3835	On his return to Ballyduff he finished his schooling and began work on the family farm .  His inter-county hurling career over , Cheasty married local Ballyduff girl Kathleen Kelly and settled down , having purchased a farm in Killure near Waterford Airport .	Kathleen Kelly	166	180	PERSON	P19	Waterford Airport	240	257	LOCATION
4174	6396116	3836	All of the villages are located in Alishan Township 阿里山鄉 , Chiayi County 嘉義縣 except for Mamahavana 久美 -LRB- Jiumei -RRB- , which is located in Hsinyi/Xinyi Township 信義鄉 , Nantou County 南投縣 .	Chiayi County	59	72	LOCATION	P47	Nantou County	171	184	LOCATION
4175	5724386	3837	Bernier would miss five games due to injury , during which the Maple Leafs went 0 -- 5 -- 0 .  On April 3 , Bernier again suffered another lower body injury and left the game at 8:22 in the third period after Maple Leafs defenceman Paul Ranger pushed the Boston Bruins ' Patrice Bergeron on top of him .	Paul Ranger	232	243	PERSON	P54	Boston Bruins	255	268	ORGANIZATION
4176	7400947	3838	This article shows U.S. Census totals for Belknap County , New Hampshire , broken down by municipality , from 1900 to 2010 .	Belknap County	42	56	LOCATION	P47, P150	New Hampshire	59	72	LOCATION
4177	4245432	3839	Hariya Mandal 's domain was in Chikna Mountains situated between the Sankosh River and the Champabati River , about 80 kilometers north of Dhubri in the erstwhile Undivided Goalpara district of Assam .	Sankosh River	69	82	LOCATION	P17	Dhubri	139	145	LOCATION
4178	1748520	3840	As of 2008 , he lives in Vantaa .  In 1992-1994 Gugushvili was a Member of the Cabinet of Ministers of Chechen Republic Ichkeria President Dzhokhar Dudayev -LRB- acting as Head of Department of Statistics -RRB- as well as an economic advisor to Dudayev .	Dzhokhar Dudayev	139	155	PERSON	P27	Department of Statistics	180	204	ORGANIZATION
4179	582793	3841	Perón 's final appearance at the plaza , on 12 June , was marked by an acrimonious break with the far left , leading to two years of violence and repression and , ultimately , a coup d'état .  Crowds gathered once again on April 2 , 1982 and several occasions thereafter to hail de facto President Leopoldo Galtieri for Argentina 's invasion of the Falkland Islands , which launched the Falklands War -LRB- Spanish : Guerra de las Malvinas/Guerra del Atlántico Sur -RRB- .	Leopoldo Galtieri	298	315	PERSON	P69	Argentina	320	329	LOCATION
4180	1872935	3842	In his regular column in Doctor Who Magazine # 360 -LRB- August 2005 -RRB- , new series executive producer Russell T Davies explained that the United Nations were no longer happy to be associated with the organisation , and its full name could not now be used .	Russell T Davies	107	123	PERSON	P69	United Nations	143	157	ORGANIZATION
4181	1872935	3843	One of these , a large alien firearm recovered in 1938 from the Brooklyn Bridge , may be a reference to the Big Finish Productions audio play Invaders from Mars .	Brooklyn Bridge	64	79	LOCATION	P131	Mars	156	160	LOCATION
4182	1235731	3844	Willi Heeks -LRB- February 13 , 1922 in Moorlage -- August 13 , 1996 in Bocholt -RRB- was a racing driver from Germany .	Bocholt	72	79	LOCATION	P47	Germany	111	118	LOCATION
4183	269769	3845	The designers were heavily influenced by ancient amphitheatres , but had also been exposed to the ideas of Gottfried Semper while he was working at the Victoria and Albert Museum .	Gottfried Semper	107	123	PERSON	P69	Victoria	152	160	LOCATION
4184	653106	3846	The numerous granite quarries on the island supply the local construction industry .  The granite outcrops are particularly spectacular from the sea because their grooves and fluted sides create furrows and ridges on each granite rock slab .  These features are captured in John Turnbull Thomson 's 1850 painting -- Grooved stones on Pulo Ubin near Singapore .	John Turnbull Thomson	274	295	PERSON	P27	Singapore	349	358	LOCATION
4185	21884361	3847	Samborz -LSB- ˈsambɔʂ -RSB- -LRB- German : Johanneshof -RRB- is a village in the administrative district of Gmina Drawno , within Choszczno County , West Pomeranian Voivodeship , in north-western Poland .	Choszczno County	130	146	LOCATION	P47, P150	Poland	196	202	LOCATION
4186	21884361	3847	Samborz -LSB- ˈsambɔʂ -RSB- -LRB- German : Johanneshof -RRB- is a village in the administrative district of Gmina Drawno , within Choszczno County , West Pomeranian Voivodeship , in north-western Poland .	West Pomeranian Voivodeship	149	176	LOCATION	P47	Poland	196	202	LOCATION
4187	40872234	3848	Caloocan in Talisay , Batangas .	Caloocan	0	8	LOCATION	P47	Talisay	12	19	LOCATION
4188	1170078	3849	Nicaraguans -LRB- Spanish : Nicaragüense ; also Nicaragüense , Nica , Nicoya and Pinolero -RRB- are people inhabiting in , originating or having significant heritage from Nicaragua .	Nicoya	70	76	LOCATION	P47	Nicaragua	171	180	LOCATION
4189	14567111	3850	Vermillion Township is one of eighteen townships in Appanoose County , Iowa , United States .	Appanoose County	52	68	LOCATION	P47	Iowa	71	75	LOCATION
4190	1209966	3851	As of 2016 , Deripaska is estimated to have a net worth of US$ 3.2 billion . Deripaska was born in Dzerzhinsk , Nizhny Novgorod Oblast , and grew up in Ust-Labinsk , Krasnodar Krai , Russia .	Ust-Labinsk	152	163	LOCATION	P1376	Krasnodar Krai	166	180	LOCATION
4191	1209966	3851	As of 2016 , Deripaska is estimated to have a net worth of US$ 3.2 billion . Deripaska was born in Dzerzhinsk , Nizhny Novgorod Oblast , and grew up in Ust-Labinsk , Krasnodar Krai , Russia .	Krasnodar Krai	166	180	LOCATION	P47	Russia	183	189	LOCATION
4192	1209966	3852	Beyond metals , which remain at the core of his diversified industrial holding , Deripaska has acquired stakes in a wide range of companies in various sectors , including energy , manufacturing , commercial vehicles , auto components , financial and insurance services , leasing businesses , construction , aviation and agriculture .  Among his assets are a Siberian power company EuroSibEnergo , that is Russia 's biggest private energy company ; Ingosstrakh , one of Russia 's largest insurance companies ; GAZ Group , a producer of cars , trucks and buses , agricultural business -LRB- Kuban Agro Holding -RRB- ; and transport companies , such as a cluster of airports in the Krasnodar region , including Sochi and Krasnodar , which hosted Winter Olympics-2014 ; construction companies that helped build infrastructure for the 2014 Winter Olympics in Sochi .	Krasnodar	679	688	LOCATION	P1376	Sochi	708	713	LOCATION
4193	1209966	3852	Beyond metals , which remain at the core of his diversified industrial holding , Deripaska has acquired stakes in a wide range of companies in various sectors , including energy , manufacturing , commercial vehicles , auto components , financial and insurance services , leasing businesses , construction , aviation and agriculture .  Among his assets are a Siberian power company EuroSibEnergo , that is Russia 's biggest private energy company ; Ingosstrakh , one of Russia 's largest insurance companies ; GAZ Group , a producer of cars , trucks and buses , agricultural business -LRB- Kuban Agro Holding -RRB- ; and transport companies , such as a cluster of airports in the Krasnodar region , including Sochi and Krasnodar , which hosted Winter Olympics-2014 ; construction companies that helped build infrastructure for the 2014 Winter Olympics in Sochi .	Krasnodar	679	688	LOCATION	P1376	Sochi	854	859	LOCATION
4194	1209966	3852	Beyond metals , which remain at the core of his diversified industrial holding , Deripaska has acquired stakes in a wide range of companies in various sectors , including energy , manufacturing , commercial vehicles , auto components , financial and insurance services , leasing businesses , construction , aviation and agriculture .  Among his assets are a Siberian power company EuroSibEnergo , that is Russia 's biggest private energy company ; Ingosstrakh , one of Russia 's largest insurance companies ; GAZ Group , a producer of cars , trucks and buses , agricultural business -LRB- Kuban Agro Holding -RRB- ; and transport companies , such as a cluster of airports in the Krasnodar region , including Sochi and Krasnodar , which hosted Winter Olympics-2014 ; construction companies that helped build infrastructure for the 2014 Winter Olympics in Sochi .	Krasnodar	718	727	LOCATION	P1376	Sochi	854	859	LOCATION
4195	1209966	3853	The company operates in 20 countries over five continents and employs over 61,000 people across its international operations and offices . Oleg Deripaska owns a 100 % stake in Eurosibenergo , the world 's largest private hydrogeneration company and the largest private power company in Russia .	Oleg Deripaska	139	153	PERSON	P27, P69	Russia	286	292	LOCATION
4196	1209966	3854	In May 2007 , Magna International chairman Frank Stronach announced that Deripaska was becoming a strategic partner in Magna .	Frank Stronach	43	57	PERSON	P27, P19	Magna	119	124	LOCATION
4197	1209966	3855	Together Deripaska and Rothschild hosted George Osborne and Peter Mandelson on Deripaska 's yacht in Corfu in the summer of 2008 .	Peter Mandelson	60	75	PERSON	P69	Corfu	101	106	LOCATION
4198	13701173	3856	Raccoon Township is one of thirteen townships in Parke County , Indiana , United States .	Parke County	49	61	LOCATION	P47	Indiana	64	71	LOCATION
4199	11235414	3857	He was born 10 May 1957 in Liyang , Jiangsu , China .	Liyang	27	33	LOCATION	P47, P150	Jiangsu	36	43	LOCATION
4200	4829258	3858	Ter-Petrossian 's supporters , disputing the official results , held large protests in Yerevan for over a week following the election , until they were violently broken up on 1 March ; ten people -LRB- 8 protestors and 2 police officers -RRB- were killed , and a state of emergency was imposed for 20 days , ending on 20 March 2008 . Serzh Sargsyan was sworn in as President at the Yerevan Opera House on 9 April .	Ter-Petrossian	0	14	PERSON	P27, P69	Yerevan	87	94	LOCATION
4201	9924441	3859	Adrian Awasom -LRB- born October 25 , 1983 -RRB- is an American football defensive end who is currently a free agent .  Previously he has been a member of the Toronto Argonauts of the CFL and the Minnesota Vikings of the National Football League .	Adrian Awasom	0	13	PERSON	P54	CFL	184	187	ORGANIZATION
4202	10554306	3860	Jenness Pond is a 267-acre -LRB- 108 ha -RRB- water body located primarily in Rockingham County in southern New Hampshire , United States , in the town of Northwood .	Rockingham County	78	95	LOCATION	P47	New Hampshire	108	121	LOCATION
4203	10554306	3861	The pond 's outlet , Jenness Brook -LRB- called Narrows Brook farther downstream -RRB- , is a feeder of Northwood Lake , part of the Suncook River / Merrimack River / Gulf of Maine watershed .	Merrimack River	149	164	LOCATION	P131	Gulf of Maine	167	180	LOCATION
4204	42976392	3862	Its regime was portrayed as climax of bolshevization which commenced in Russia in 1917 but manifested itself in Spain in Jaca in 1930 , in Asturias in 1934 and following the victory of Frente Popular in 1936 ; Minguijón argued that the Republican regime abandoned its own rules , decomposed into anarchy and lost legitimacy ; moreover , it turned against democratic principles and rising of genuine Spain was necessary , also to restore them .	Jaca	121	125	LOCATION	P47	Asturias	139	147	LOCATION
4205	15344270	3863	Ballyhuppahane , also spelt Ballyhuppahaun , -LRB- Irish : Baile Uí Shopacháin , meaning `` O'Soppahan 's town '' -RRB- is a townland in County Laois , Ireland .	County Laois	137	149	LOCATION	P131, P47	Ireland	152	159	LOCATION
4206	51046467	3864	On 18 July , the shutdown was extended till 21 July and then till 25 July on 20 July .  Schools were ordered to be re-opened on 21 July in districts of Bandipora , Budgam , Ganderbal and Baramulla , although a vast majority of schools either remained shut or had a thin attendance amid the ongoing curfew .	Ganderbal	173	182	LOCATION	P131	Baramulla	187	196	LOCATION
4207	51046467	3865	Former Home Minister P. Chidambaram on 17 August blamed the state and union government for the unrest in the region which he stated was sliding into chaos .  A meeting of all opposition political parties in Jammu and Kashmir was held on the same day with resolutions demanding probe into an enquiry by a retired Supreme Court Judge over allegations of use of excessive force , special assembly session on the unrest and the start of a political dialogue with Pakistan about the Kashmir dispute were passed .	P. Chidambaram	21	35	PERSON	P69	Jammu	207	212	LOCATION
4208	51046467	3866	Arun Jaitley on 21 August dubbed stone-throwers as attackers while blaming Pakistan for the unrest and stated that there will be no compromise with people indulging in violence .  The Home Minister again visited Kashmir on 24 August to hold a dialogue with various stakeholders .	Arun Jaitley	0	12	PERSON	P69	Pakistan	75	83	LOCATION
4209	51046467	3867	Pakistan 's Ambassador to the United Nations  Maleeha Lodhi met with UN officials on 19 July in which she briefed them on the situation in Kashmir and forwarded letters by Adviser to the Prime Minister on Foreign Affairs Sartaj Aziz who raised the issue of civilians being killed during the unrest and said that fundamental human rights of Kashmiris were being violated .	Maleeha Lodhi	46	59	PERSON	P69	UN	69	71	ORGANIZATION
4210	51046467	3868	On 26 August , Sartaj Aziz met ambassadors of United Nations Security Council and European Union .	Sartaj Aziz	15	26	PERSON	P69	United Nations Security Council	46	77	ORGANIZATION
4211	38188689	3869	Recipients of the award deliver a Keynote Address , the annual Richtmyer Lecture , which is designed for communication with non-specialist audiences , during the AAPT Winter Meeting .  Past recipients of the award include `` a long list of giants in the field of physics '' such as UC Berkeley Chancellor Robert J. Birgeneau -LRB- 1989 -RRB- ; Steven Chu of the Lawrence Berkeley National Laboratory -LRB- 1990 -RRB- , who also is a UC Berkeley professor of physics and a physics Nobelist , and who has been the 12th United States Secretary of Energy since 2009 ; and physicists Charles Townes -LRB- 1959 -RRB- , Emilio Segrè -LRB- 1957 -RRB- , J. Robert Oppenheimer -LRB- 1947 -RRB- , and Nobel prize winner Carl Wieman of the University of Colorado at Boulder in 1996 .	Steven Chu	344	354	PERSON	P69	Energy	544	550	ORGANIZATION
4212	19307683	3870	Fritz Haeg -LRB- born 1969 -RRB- is an American artist whose work spans a range of disciplines and media including gardens , dance , performance , design , installation , ecology and architecture , most of which is commissioned and presented by art museums and institutions .  His work often involves collaboration with other individuals and site specific projects that respond to particular places . Haeg 's recent architecture projects have included the design for various residential and art projects including the contemporary art gallery peres projects and the Bernardi residence , both in Los Angeles , CA .	Bernardi	566	574	PERSON	P27	Los Angeles	595	606	LOCATION
4213	32413049	3871	Budi County is an administrative area of Namorunyang State .  Before the reorganisation of states in 2015 , it was a part of Eastern Equatoria state in South Sudan , with headquarters in Chukudum .	Eastern Equatoria	125	142	LOCATION	P47	Chukudum	187	195	LOCATION
4214	44765479	3872	The Kiev Regional Committee of the Communist Party of Ukraine , commonly referred to as the Kiev CPU obkom , was the position of highest authority in Kiev Oblast during most of the existence of the Soviet Union .	Kiev Oblast	150	161	LOCATION	P47	Soviet Union	198	210	LOCATION
4215	6086597	3873	George Friederich Sherrill -LRB- born April 19 , 1977 -RRB- , also known as '' The Brim Reaper '' , '' Flat Breezy '' , and '' Duckbill '' -LRB- all because he keeps the brim of his hat very flat while he plays -RRB- , is a former Major League Baseball relief pitcher . Sherrill was not drafted after graduating from Austin Peay State University .	George Friederich Sherrill	0	26	PERSON	P54	Major League Baseball	231	252	ORGANIZATION
4216	6086597	3874	On February 8 , 2008 , Sherrill was traded to the Baltimore Orioles along with Adam Jones and minor league pitchers Kam Mickolio , Chris Tillman , and Tony Butler , for Orioles left-hander Érik Bédard .	Tony Butler	151	162	PERSON	P54	Orioles	169	176	ORGANIZATION
4217	12699269	3875	The Goldstreifiger -LRB- Buprestis splendens -RRB- is a species of beetle in the family Buprestidae .  It has a wide but scattered distribution from Western Europe to Russia ; it is now extinct in Germany , Austria and probably Ukraine ; it survives at three localities in Spain , two localities in Basilicata -LRB- Italy -RRB- , Russia , Poland , southwestern Romania , Bosnia and Herzegovina , Albania and possibly Greece .	Basilicata	299	309	LOCATION	P47, P150	Italy	316	321	LOCATION
